안심식당SEQ,시도코드,시도명,시군구명,사업장명,대표자명,안심식당지정일,주소1,주소2,업종,업종상세,전화번호, 선정여부,안심식당취소일,비고(웹사이트등),수정일,
2402,435000,경기도,군포시,훗스테이크 ,박승희 ,2020-07-22,경기도 군포시 산본천로 56 센트로 601,201호,일반음식점,서양식,031-392-4475,Y,null, ,2020-08-06,
2401,435000,경기도,군포시,이학갈비 ,윤관복,2020-07-22,경기도 군포시 산본천로 56 센트로 601,2층,일반음식점,한식,031-392-2095,Y,null, ,2020-08-06,
2400,435000,경기도,군포시,김수사,이숙자,2020-07-22,경기도 군포시 산본로323번길 4-7,청우빌딩 3층,일반음식점,일식,031-391-3115,Y,null, ,2020-08-06,
2399,435000,경기도,군포시,석스시,김석,2020-07-22,경기도 군포시 산본로323번길 16-30,성보빌딩 208호,일반음식점,일식,010-7139-3185,Y,null, ,2020-08-06,
2398,435000,경기도,군포시,남도연,이규종,2020-07-22,경기도 군포시 산본로323번길 4-17,군포프라자 201호,일반음식점,한식,031-395-9872,Y,null, ,2020-08-06,
2397,464000,경기도,광주시,블루,조광식,2020-07-15,경기도 광주시 곤지암읍 경충대로 544, ,일반음식점,서양식,0507-1312-7627,Y,null, ,2020-08-06,
2396,464000,경기도,광주시,미스터피자(곤지암점),박인호,2020-07-15,경기도 광주시 곤지암로 59, ,일반음식점_외,기타 음식점업,031-763-2027,Y,null, ,2020-10-12,
2395,464000,경기도,광주시,동서소머리국밥,이복화,2020-07-15,경기도 광주시 곤지암로 50번길 18, ,일반음식점,한식,031-763-1949,Y,null, ,2020-08-06,
2394,464000,경기도,광주시,어시장,장석희,2020-07-15,경기도 광주시 송정로 62, ,일반음식점,일식,031-761-5566,Y,null, ,2020-08-06,
2393,464000,경기도,광주시,버거킹 광주경안점,박학정,2020-07-08,경기도 광주시 경안로 10,1층,일반음식점,서양식,031-797-5010,Y,null, ,2020-08-06,
2392,464000,경기도,광주시,곤트란쉐리에,박학정,2020-07-08,경기도 광주시 경안로 10,1층,일반음식점_외,기타 음식점업,031-768-5400,Y,null, ,2020-08-06,
2391,464000,경기도,광주시,토끼정 경기광주점,박학정,2020-07-08,경기도 광주시 경안로 10,3층,일반음식점,일식,031-768-3400,Y,null, ,2020-08-06,
2390,464000,경기도,광주시,서가앤쿡,박학정,2020-07-08,경기도 광주시 경안로 10,2층,일반음식점,서양식,031-768-1900,Y,null, ,2020-08-06,
2389,464000,경기도,광주시,탐앤탐스(경기광주점),박학정,2020-07-08,경기도 광주시 경안로 10,2층,일반음식점_외,기타 음식점업,031-761-0334,Y,null, ,2020-10-12,
2388,411000,경기도,고양시,청정칼국수쭈꾸미전문점,김인섭,2020-07-22,경기도 고양시 일산서구 대화로156번길 16, ,일반음식점,한식,031-925-2266,Y,null, ,2020-08-06,
2387,411000,경기도,고양시,본가갈비,정연욱,2020-07-22,경기도 고양시 일산서구 덕이로 84-14,1층. 2층,일반음식점,한식,031-923-3651,Y,null, ,2020-08-06,
2386,411000,경기도,고양시,훼미리부대찌개&생삼겹,황의창,2020-07-22,경기도 고양시 일산서구 성저로38번길 61,1층,일반음식점,한식,031-917-8881,Y,null, ,2020-08-06,
2385,411000,경기도,고양시,뻬뽈리,서미향,2020-07-22,경기도 고양시 일산서구 탄현로6번길 25, ,일반음식점,서양식,031-916-4233,Y,null, ,2020-08-06,
2384,411000,경기도,고양시,마니산산채,박차돌,2020-07-22,경기도 고양시 일산서구 산남로 210,1층,일반음식점,한식,031-915-8712,Y,null, ,2020-08-06,
2383,411000,경기도,고양시,정통중화요리남궁,남궁석,2020-07-22,경기도 고양시 일산서구 일산로 682,2층~4층,일반음식점,중식,031-911-3773,Y,null, ,2020-08-06,
2382,411000,경기도,고양시,파스쿠찌(일산DI점),전혜미,2020-07-22,경기도 고양시 일산서구 일산로 646,2층,일반음식점_외,기타 음식점업,031-911-3220,Y,null, ,2020-10-12,
2381,411000,경기도,고양시,궁돌아구찜,김태환,2020-07-22,경기도 고양시 일산서구 탄중로 246,2층,일반음식점,한식,031-911-1108,Y,null, ,2020-08-06,
2380,411000,경기도,고양시,108@돌삼겹,조효진,2020-07-22,경기도 고양시 일산서구 탄중로 246, ,일반음식점,한식,031-911-1108,Y,null, ,2020-08-06,
2379,411000,경기도,고양시,칭찐,이수영,2020-07-20,경기도 고양시 일산서구 호수로838번길 7-14, ,일반음식점,중식,031-976-0555,Y,null, ,2020-08-06,
2378,411000,경기도,고양시,한우놋곰탕,박선영,2020-07-20,경기도 고양시 일산서구 호수로838번길 8-4,1층,일반음식점,한식,031-924-1999,Y,null, ,2020-08-06,
2377,411000,경기도,고양시,굴토리,도기범,2020-07-20,경기도 고양시 일산서구 호수로856번길 7-13,1층,일반음식점,한식,031-924-1221,Y,null, ,2020-08-06,
2376,411000,경기도,고양시,올리코(all RICO),정진혜,2020-07-20,경기도 고양시 일산서구 호수로856번길 7-16,1층,일반음식점,서양식,031-913-1324,Y,null, ,2020-08-06,
2375,411000,경기도,고양시,황치칼국수,경민석,2020-07-20,경기도 고양시 일산서구 호수로856번길 16-18,1층,일반음식점,한식,031-911-9745,Y,null, ,2020-08-06,
2374,411000,경기도,고양시,차봉호돈까스,차제열,2020-07-20,경기도 고양시 일산서구 일산로803번길 6-6, ,일반음식점,한식,031-911-3677,Y,null, ,2020-08-06,
2373,411000,경기도,고양시,두끼떡볶이 일산그랜드점,문미화,2020-07-15,경기도 고양시 일산서구 중앙로 1436,그랜드백화점 지하2층,일반음식점,한식,031-921-2701,Y,null, ,2020-08-06,
2372,411000,경기도,고양시,베이징코야일산점,김금수,2020-07-15,경기도 고양시 일산서구 중앙로 1376,강선마을상가동 3층 B-3-6.7.8.9.10,일반음식점,중식,031-917-5292,Y,null, ,2020-08-06,
2371,411000,경기도,고양시,포이유신짜오,오서영,2020-07-15,경기도 고양시 일산서구 중앙로 1436,그랜드백화점 지하2층,일반음식점,한식,031-910-2076,Y,null, ,2020-08-06,
2370,411000,경기도,고양시,채선당 샤브보트,하승우,2020-07-15,경기도 고양시 일산서구 중앙로 1436,그랜드백화점 지하2층,일반음식점,한식,031-910-2076,Y,null, ,2020-08-06,
2369,411000,경기도,고양시,토담골,윤영회,2020-07-15,경기도 고양시 일산서구 중앙로 1376,강선마을상가동 B-2-21,일반음식점,한식,031-905-5592,Y,null, ,2020-08-06,
2368,411000,경기도,고양시,(주)선호에프엔비 (속초 코다리냉면 일산점),김종범,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 지하2층,일반음식점,한식, ,Y,null, ,2020-08-06,
2367,411000,경기도,고양시,행복가마솥밥,김익수,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 지하2층,일반음식점,한식, ,Y,null, ,2020-08-06,
2366,411000,경기도,고양시,(주)면채반,황진욱,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 지하2층,일반음식점,한식, ,Y,null, ,2020-08-06,
2365,411000,경기도,고양시,제라진다이닝,이슬기,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 지하2층,일반음식점,한식, ,Y,null, ,2020-08-06,
2364,411000,경기도,고양시,박달재푸줏간,조영수,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 지하2층,일반음식점,서양식, ,Y,null, ,2020-08-06,
2363,411000,경기도,고양시,성석골남원추어탕,황재철,2020-07-22,경기도 고양시 일산동구 약산길 50,1층,일반음식점,한식,031-975-8030,Y,null, ,2020-08-06,
2362,411000,경기도,고양시,태백닭갈비아구찜,노기홍,2020-07-22,경기도 고양시 일산동구 약산길 48,1층,일반음식점,한식,031-975-5196,Y,null, ,2020-08-06,
2361,411000,경기도,고양시,상하이문,전현주,2020-07-22,경기도 고양시 일산동구 위시티2로11번길 14-9,1층. 2층,일반음식점,중식,031-966-1617,Y,null, ,2020-08-06,
2360,411000,경기도,고양시,개미집,안경희,2020-07-22,경기도 고양시 일산동구 장항동 중앙로 1283,10층,일반음식점,한식,031-932-4446,Y,null, ,2020-08-06,
2359,411000,경기도,고양시,(주)채선당월남쌈&샤브샤브 롯데백화점일산점,김익수,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 10층,일반음식점,한식,031-909-3919,Y,null, ,2020-08-06,
2358,411000,경기도,고양시,길운구락부,이성주,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 10층,일반음식점,중식,031-909-3879,Y,null, ,2020-08-06,
2357,411000,경기도,고양시,T.G.I.F(일산점),남익우,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 10층,일반음식점,서양식,031-909-3720,Y,null, ,2020-10-12,
2356,411000,경기도,고양시,(주)촌놈인터내셔널 컨트리맨즈prestige,이훈희 외 1명,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 3층,일반음식점,서양식,031-909-3238,Y,null, ,2020-08-06,
2355,411000,경기도,고양시,스시오,정재훈,2020-07-22,경기도 고양시 일산동구 중앙로 1283,롯데백화점 별관3층,일반음식점,일식,031-909-2527,Y,null, ,2020-08-06,
2354,411000,경기도,고양시,본도시락(일산마두점),용지훈,2020-07-22,경기도 고양시 일산동구 중앙로 1130,강촌마을상가동 B1-02호,일반음식점,한식,031-908-4282,Y,null, ,2020-08-06,
2353,411000,경기도,고양시,삿뽀로백석점,김미애,2020-07-22,경기도 고양시 일산동구 중앙로 1053,3층,일반음식점,일식,031-908-2445,Y,null, ,2020-08-06,
2352,411000,경기도,고양시,경복궁백석점,김미애,2020-07-22,경기도 고양시 일산동구 중앙로 1053,2층,일반음식점,한식,031-908-1445,Y,null, ,2020-08-06,
2351,411000,경기도,고양시,맹여사육전육회일산본점,김영호,2020-07-22,경기도 고양시 일산동구 무궁화로 114,2층. 3층,일반음식점,한식,031-906-0606,Y,null, ,2020-08-06,
2350,411000,경기도,고양시,니폰식(NipponChic),한윤희,2020-07-22,경기도 고양시 일산동구 강석로 9,자동차관련시설주식회사더한 10층,일반음식점,서양식,031-905-1001,Y,null, ,2020-08-06,
2349,411000,경기도,고양시,쌈좋고,신순희,2020-07-22,경기도 고양시 일산동구 정발산로 130,1층. 2층 ,일반음식점,한식,031-902-6525,Y,null, ,2020-08-06,
2348,411000,경기도,고양시,한탄강,채미희,2020-07-22,경기도 고양시 일산동구 성석로 91,1층,일반음식점,한식,031-901-4492,Y,null, ,2020-08-06,
2347,411000,경기도,고양시,자연별곡(뉴코아일산점),김현수,2020-07-22,경기도 고양시 일산동구 중앙로 1206,뉴코아백화점 9층,일반음식점,한식,031-900-5954,Y,null, ,2020-10-12,
2346,411000,경기도,고양시,힐사이드,백승영,2020-07-22,경기도 고양시 일산동구 성석로 237-3, ,일반음식점,서양식,031-977-1276,Y,null, ,2020-08-06,
2345,411000,경기도,고양시,야구장농원,최현옥,2020-07-22,경기도 고양시 일산동구 견달산로 351,1층,일반음식점,한식,031-964-2884,Y,null, ,2020-08-06,
2344,411000,경기도,고양시,안,박준하,2020-07-22,경기도 고양시 일산동구 중앙로 1286,고양아람누리 3층,일반음식점,한식,031-908-9889,Y,null, ,2020-08-06,
2343,411000,경기도,고양시,아소산,김순걸,2020-07-22,경기도 고양시 일산동구 정발산로 128,1층~3층,일반음식점,일식,031-903-5333,Y,null, ,2020-08-06,
2342,411000,경기도,고양시,바램,권동욱,2020-07-21,경기도 고양시 덕양구 동산동 동송로 33,이편한세상시티삼송 1층 085호,일반음식점,한식,02-371-0212,Y,null, ,2020-08-06,
2341,411000,경기도,고양시,본죽 원흥지구점,황정현 외 1명,2020-07-21,경기도 고양시 덕양구 도래울로 54 , ,일반음식점,한식,031-966-6289,Y,null, ,2020-08-06,
2340,411000,경기도,고양시,두끼,신은미,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,한식,031-8035-2729,Y,null, ,2020-08-06,
2339,411000,경기도,고양시,도토리편백집,최은영,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,한식,031-8035-2748,Y,null, ,2020-08-06,
2338,411000,경기도,고양시,스파스낵(SPASNACK),김운아 외 1명,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 4층,일반음식점,한식,031-5173-4516,Y,null, ,2020-08-06,
2337,411000,경기도,고양시,시골막국수,안춘헌,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 3층,일반음식점,한식,031-5173-3047,Y,null, ,2020-08-06,
2336,411000,경기도,고양시,소이연남 스타필드고양점,임동혁,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 1층,일반음식점,한식,031-5173-1067,Y,null, ,2020-08-06,
2335,411000,경기도,고양시,탄탄면공방(고양스타필드점),남민우,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 3층,일반음식점,일식,031-5173-3045,Y,null, ,2020-08-06,
2334,411000,경기도,고양시,양촌리,이종은,2020-07-21,경기도 고양시 덕양구 화신로 254,1층. 2층,일반음식점,한식,031-974-2001,Y,null, ,2020-08-06,
2333,411000,경기도,고양시,보인삼계탕,이진명,2020-07-21,경기도 고양시 덕양구 화정동 화신로272번길 58,309호,일반음식점,한식,031-970-9709,Y,null, ,2020-08-06,
2332,411000,경기도,고양시,켄비멘리키,조용현,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,일식,031-8035-2737,Y,null, ,2020-08-06,
2331,411000,경기도,고양시,부엉이돈가스 고양점,유전균,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,서양식,031-8035-2730,Y,null, ,2020-08-06,
2330,411000,경기도,고양시,일치프리아니 롯데아울렛고양점,이정인,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,서양식,031-8035-2727,Y,null, ,2020-08-06,
2329,411000,경기도,고양시,본우리반상 원흥롯데점,강환영,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,한식,031-8035-2722,Y,null, ,2020-08-06,
2328,411000,경기도,고양시,사월에쭈꾸미&보리밥,이태형,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,한식,031-8035-2721,Y,null, ,2020-08-06,
2327,411000,경기도,고양시,콘타이,강희석,2020-07-21,경기도 고양시 덕양구 도내동 권율대로 420,롯데아울렛 1층,일반음식점,기타외국식,031-8035-2500,Y,null, ,2020-08-06,
2326,411000,경기도,고양시,(주)캘리스코사보텐스타필드고양점,구지은,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 1층,일반음식점,일식,031-6966-9637,Y,null, ,2020-08-06,
2325,411000,경기도,고양시,장사랑 고양점,김효근,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 3층,일반음식점,한식,031-5173-3057,Y,null, ,2020-08-06,
2324,411000,경기도,고양시,광화문미진,이상진,2020-07-21,경기도 고양시 덕양구 고양대로 1955, ,일반음식점,한식,031-5173-3056,Y,null, ,2020-08-06,
2323,411000,경기도,고양시,오지상함박스테이크,박석민,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 3층,일반음식점,서양식,031-5173-3048,Y,null, ,2020-08-06,
2322,411000,경기도,고양시,카츠바3175,서은경,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 3층,일반음식점,일식,031-5173-3041,Y,null, ,2020-08-06,
2321,411000,경기도,고양시,의정부평양면옥,홍명숙 외 1명,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 1층,일반음식점,한식,031-5173-1455,Y,null, ,2020-08-06,
2320,411000,경기도,고양시,데블스다이너 고양점,김운아 외 1명,2020-07-21,경기도 고양시 덕양구 고양대로 1955,스타필드 쇼핑몰동 1층,일반음식점,서양식,031-5173-1069,Y,null, ,2020-08-06,
